,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city,latitude,longitude
2147,Salvimex 110,,10,3,,Mexican,33.90340164,-118.2912202,8laST6Qyt5Z2L_75_1efSQ,,SALVIMEX 110 RESTAURANT,14118 S VERMONT AVE,GARDENA,,
2148,,,,,,,,,,,CANDY STORE,1937 1/2 HILLHURST AVE,LOS ANGELES,,
2149,,,,,,,,,,,MICHOACANA PEDIR DE BOCA,6369 S ALAMEDA ST,HUNTINGTON PARK,,
2150,Virgie's Snack Bar,,4,5,,"Mexican, Burgers, Fast Food",33.33272098,-118.3349402,WqpTIEe-J00uMpLrHknbJA,,VIRGIE'S SNACK BAR,1000 CANYON RD,AVALON,,
2151,A Mexican Grill,,18,4.5,,"Mexican, Seafood",34.6748751,-118.1199166,qWmtSiJffq5N7BMHus5_tg,,A MEXICAN GRILL,606 E AVE K # 103,LANCASTER,,
2152,Del Liquor,,8,3,$,"Beer, Wine & Spirits",33.858318,-118.265374,HBvw44l3JJ7eJVDnK4EswA,,DEL LIQUOR,611 E UNIVERSITY DR,CARSON,,
2153,Birrieria Jalisco - Pico Rivera,,141,4.5,$$,Mexican,33.9908775,-118.0920482,_W06T_Qs_AzDYkcpGAchMw,,BIRRIERIA JALISCO,6105 S ROSEMEAD BLVD,PICO RIVERA,,
2154,,,,,,,,,,,ACE SUSHI @ SUPERKING #2,2716 N SAN FERNANDO RD,LOS ANGELES,,
2155,Bom Bom Grill,,816,4,$,"Asian Fusion, Japanese, Mexican",33.89047,-118.11679,nf3BTiWPOkJPJynrCsxEag,,JOONKY WON CORP / BOMBOM GRILL,15726 WOODRUFF AVE,BELLFLOWER,,
2156,Wingstop,,119,1.5,$$,Chicken Wings,33.96275,-118.29107,sl_wdsbfEckbQ6aKl0JuRw,,WINGSTOP #494,8330 S VERMONT AVE,LOS ANGELES,,
2157,Chicken Kabod,,5,4,,Mediterranean,34.01838,-118.16703,x9NcuKo5doJUDGTu2tUL9g,,CHICKEN KABOO MEDITERRANEAN GRILL,4729 E OLYMPIC BLVD,LOS ANGELES,,
2158,Los Pollos del Pueblo,,37,4.5,,"Mexican, Chicken Shop",34.09773429,-117.8897911,DClwna4xO_bkNIxyb9L7AQ,,POLLOS DEL PUEBLO,1010 N CITRUS AVE,COVINA,,
2159,85°C Bakery Cafe,,108,3,$$,"Coffee & Tea, Bakeries, Patisserie/Cake Shop",34.156668,-118.436949,tbDHiSZ_zUgSMZk1aobIZg,,85C BAKERY CAFE,14006 RIVERSIDE DR # 30,SHERMAN OAKS,,
2160,,,,,,,,,,,RAMEN JINYA,700 WILSHIRE BLVD,LOS ANGELES,,
2161,,,,,,,,,,,PSM PASEO SAN MIGUEL,4626 AVALON BLVD,LOS ANGELES,,
2162,Founders Club,,1,5,,Venues & Event Spaces,34.01295936,-118.2842641,NDX3oDWsXCHieD9HtoxVDQ,,"LAFC - 04.55.01, 4.55.02 / FOUNDERS CLUB BAR",3939 S FIGUEROA ST,LOS ANGELES,,
2163,Cafe Wang - Chinese Fusion & Bar,,205,4.5,$$,"Chinese, Asian Fusion",34.10072,-117.76975,ECsyJdeJX4zIvLqtp0KA5A,,CAFE WANG,2316 D ST,LA VERNE,,
2164,99 Cent Outlet,,2,4.5,$,Discount Store,33.8727896,-118.1254971,kBlk2wvr7XupQ7LVuoOYHQ,,THE 98 CENT OUTLET,17458 BELLFLOWER BLVD,BELLFLOWER,,
2165,Unknown Tea House,,125,4.5,$,Tea Rooms,34.08464,-118.09106,HhnZw17PrJKZE40IEBbjUw,,UNKNOWN TEA HOUSE,1245 S SAN GABRIEL BLVD,SAN GABRIEL,,
2166,El Vendaval,,12,4,$,"Shaved Ice, Ice Cream & Frozen Yogurt, Sandwiches",34.2614511,-118.4287252,CaEwE3oHIzeEcoQ4A6sJYw,,EL VANDAVAL,13561 VAN NUYS BLVD # B,PACOIMA,,
2167,,,,,,,,,,,DAILY TUN MARKET,9502 ANZAC AVE,LOS ANGELES,,
2168,Tel Aviv Grill,,786,4.5,$$,"Falafel, Kosher, Middle Eastern",34.161209,-118.507653,MDmSQznqbvMtThuDSYgBdQ,,TEL AVIV GRILL,17201 VENTURA BLVD,ENCINO,,
2169,Rebel Republic,,105,3.5,$$,American (New),33.8624099,-118.40046,GYuZm4jV9KGSAqh5DgvtKw,,REBEL REPUBLIC SOCIAL HOUSE,73 PIER AVE,HERMOSA BEACH,,
2170,Sisters' Barn,,158,4,$$,"Barbeque, Beer Bar, American (New)",33.8221768,-118.3851384,PV-sM2H6t8aMqrQWvnOTlg,,SISTERS' BARN,1408 S PACIFIC COAST HWY,REDONDO BEACH,,
2171,Tan-Cha,,181,3.5,$$,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea",34.09478,-118.12706,PkaxudHgFPqaviBeFz-iGQ,,TAN-CHA,12 W MAIN ST,ALHAMBRA,,
2172,Soom Soom Fresh Mediterranean - Brentwood,,101,4.5,$$,Mediterranean,34.064367,-118.469398,a858YHV2PZx_HdoBr2g_5g,,SOOM SOOM,11704 BARRINGTON CT,LOS ANGELES,,
2173,,,,,,,,,,,CHASES RESTAURANT,2079 BONITA AVE,LA VERNE,,
2174,WaBa Grill,,82,2.5,$,"Asian Fusion, Fast Food",33.9225082,-118.0982895,kCLtMKoF9b4G1pA9UF-MTA,,WABA GRILL 77,11005 FIRESTONE BLVD # 112,NORWALK,,
2175,Wienerschnitzel,,16,2.5,$,"Fast Food, Hot Dogs, Sandwiches",34.017955,-118.157691,lcrGo7A4rERCeHdKpxkAmg,,WIENERSCHNITZEL #228,1002 S ATLANTIC BLVD,LOS ANGELES,,
2176,Elbows Mac N' Cheese,,186,3,$$,"American (Traditional), Comfort Food",33.804088,-118.330287,m29uTrQXc9JpTaLnTe1Vuw,,ELBOWS MAC N CHEESE,24427 CRENSHAW BLVD # e,TORRANCE,,
2177,Greens Up! Salads,,293,4,$$,"Vegetarian, American (New), Salad",34.0285722,-118.499318,bPlr_Nth7nHxbIFFxwRnTA,,GREENS UP,912 MONTANA AVE,SANTA MONICA,,
2178,The Joint Eatery,,248,4.5,$$,"Coffee & Tea, Seafood Markets, Seafood",34.147846,-118.431948,pOgb_ZiZMLdfReNAGLb71w,,THE JOINT SEAFOOD & COFFEE,13718 VENTURA BLVD,SHERMAN OAKS,,
2179,Badmaash - Fairfax,,279,4,$$,"Indian, Bars, American (New)",34.07878,-118.36113,9OqeSaKmGjo2xhvcSI-Xog,,BADMAASH,418 1/2 N FAIRFAX AVE,LOS ANGELES,,
2180,Batol Liquor,,5,2.5,,"Beer, Wine & Spirits, Tobacco Shops, Grocery",34.20858,-118.60539,qIsXPzXBcDVrVKfvVYvR-w,,BATOL LIQUOR AND DELI,21925 SATICOY ST,CANOGA PARK,,
2181,La Villita Cantina,,186,4,$$,"Mexican, Bars, Breakfast & Brunch",34.10565,-118.31832,ON02hjHg6LbGbq00Ei4S2w,,LA VILLITA CANTINA,1917 N BRONSON AVE,LOS ANGELES,,
2182,Two Guns Espresso - El Segundo,,47,4.5,$,"Coffee & Tea, Cafes, Breakfast & Brunch",33.9206911,-118.394592,bKzIwcn3J2vZOVH7Kpzc2Q,,TWO GUNS KITCHEN,300 N PACIFIC COAST HWY,EL SEGUNDO,,
2183,LA Chinese Restaurant,,66,2.5,$,"Chinese, Peruvian",34.02695,-118.25824,ps14wVhZs_SNacjZ2ux2hg,,LA CHINESE RESTAURANT,1929 S SAN PEDRO ST,LOS ANGELES,,
2184,Auntie Ping Kitchen,,73,4,$,Chinese,34.0625951,-118.04408,1OLh37enf2lODpz10Luy9A,,AUNTIE PING KITCHEN,10472 GARVEY AVE,EL MONTE,,
2185,Burgerim,,97,3.5,$$,"American (New), Burgers",34.30901,-118.433827,0lWq6ovyHUK0fnKgS18Ynw,,BURGERIM,13764 FOOTHILL BLVD,SYLMAR,,
2186,K & K Donuts,,30,4.5,$,"Donuts, Juice Bars & Smoothies, Sandwiches",34.07782,-118.26374,ZVy2gPwX8cdnNk2sPdx9VQ,,K AND K DONUTS,2101 W SUNSET BLVD,LOS ANGELES,,
2187,Saffron Food Mart,,102,4.5,$,"Health Markets, Persian/Iranian, International Grocery",33.805774,-118.3523698,5Ao9S6fPXVE4MV_V1OHXMg,,SAFFRON FOOD MART - MEAT/SEAFOOD DEPT,3801 PACIFIC COAST HWY,TORRANCE,,
2188,La Michoacana Premium - Baldwin Park,,112,4,$$,Ice Cream & Frozen Yogurt,34.089992,-117.9605749,S20GUagYqQ-2FYb5JRM9vQ,,LA MICHOACANA PREMIUM,4281 MAINE AVE,BALDWIN PARK,,
2189,Slater's 50/50 - Hermosa Beach,,318,4,$$,American (Traditional),33.862348,-118.401782,hcp0xYc9mWEF3k5gBf3njw,,SLATERS 50/50,11 PIER AVE # 356,HERMOSA BEACH,,
2190,Shakey's Pizza Parlor,,161,2,$$,"Pizza, Buffets",34.30903308,-118.4315678,igPHaZyzXL4O-3eVd8ausQ,,SHAKEY'S SYLMAR,13701 FOOTHILL BLVD,SYLMAR,,
2191,Chick-fil-A,,107,3,$,Fast Food,34.0102209,-118.4800792,KsEHDDYKgEvAg_wAFf92rQ,,CHICK-FIL-A,2207 LINCOLN BLVD,SANTA MONICA,,
2192,Wasabi Japanese Grill,,26,2.5,$,Japanese,34.106487,-117.939651,i4G8rxXHN1XfSX5-bryd9g,,WASABI N ROLL,15642 ARROW HWY,IRWINDALE,,
2193,,,,,,,,,,,PUNTO CHAPIN,1809 W 6TH ST,LOS ANGELES,,
2194,Wabash Rancho Market,,1,5,,Grocery,34.049803,-118.196701,O8cX5AdilVkV9umI6uORcg,,MEXICANO WABASH MARKET,2844 WABASH AVE,LOS ANGELES,,
2195,,,,,,,,,ucRSCJw-2vzD8QrPYXcdYA,,THE POTATO SACK,3068 W 8TH ST,LOS ANGELES,,
2196,Red 9,,85,4,$$,Vietnamese,34.08037107,-118.0783634,cu-t7jgnmUitopaE-UGeow,,RED 9,8766 VALLEY BLVD,ROSEMEAD,,
2197,Residence Inn Los Angeles Burbank/Downtown,,139,3.5,$$,"Hotels, Venues & Event Spaces",34.17771313,-118.3076966,zZRk_drPUehFp0Bnp6Qunw,,RESIDENCE INN BY MARRIOTT,321 IKEA WAY,BURBANK,,
2198,La Michoacana,,3,4.5,,Ice Cream & Frozen Yogurt,33.970353,-118.104244,SbJZ-Q0Mvy54yC6qdc3yRw,,LA MICHOACANA PASTELERIA,9024 E SLAUSON AVE,PICO RIVERA,,
2199,All Star Park Batting Cages,,59,3.5,,Batting Cages,33.86931,-118.1256,aXk0PNApOzWDn72Xlhg89Q,,ALL STAR PARK COMPANY BATTING CAGES LLC,17911 BELLFLOWER,BELLFLOWER,,
2200,Patticakes,,233,4.5,$$,"Bakeries, Coffee & Tea, Desserts",34.17876,-118.11174,bz74cXOeAyUoWmi_IITC8A,,PATTICAKES,1900 N ALLEN AVE,ALTADENA,,
2201,La Bamba Island Cuisine,,640,4,$$,"Cuban, Caribbean, Seafood",34.20232,-118.3326,2DMZzDyhMjE6T1Oha_nGYg,,LA BAMBA BURBANK,2600 GLENOAKS BLVD,BURBANK,,
2202,Jame Enoteca,,393,4.5,$$,"Italian, American (New)",33.9183403,-118.4160949,vt0Y5ppAF9D3F5ZGZcIs0A,,WORKSHOP ENOTECA,241 MAIN ST,EL SEGUNDO,,
2203,Bluestone Lane Venice Beach Cafe,,95,4,$$,"Coffee & Tea, Gluten-Free, Breakfast & Brunch",33.9987,-118.47341,fiSoX8Zcu2_UQItd5ORHTQ,,BLUESTONE LANE,523 ROSE AVE,VENICE,,
2204,Axe BBQ,,61,3.5,$$,"Barbeque, Buffets, Bars",34.1403,-118.03234,VjDCzsNKvaTA8jLFF9gjUg,,AXE BBQ,19 W HUNTINGTON DR,ARCADIA,,
2205,Tea Brick,,1636,4,$,"Tea Rooms, Bubble Tea, Juice Bars & Smoothies",34.06274,-118.12961,0HSn6IXxn27IpwBeUg-lpg,,"TEA BRICK, INC.",501 W GARVEY AVE STE 105,MONTEREY PARK,,
2206,Win's Thai Cuisine,,175,3.5,$,Thai,34.16466,-118.38727,Udcwdx6iJF2eCg8jydxgHw,,WIN'S SOUTHEAST ASIAN KITCHEN,11688 MAGNOLIA BLVD,NORTH HOLLYWOOD,,
2207,Paseo El Dorado,,2,5,,Salvadoran,33.9745251,-118.2776899,DsbUMPYiuIioZjgvqgB7yg,,PASEO EL DORADO RESTAURANT,254 W FLORENCE AVE,LOS ANGELES,,
2208,Kosuke,,1465,4,$,Ramen,34.09165573,-118.1335144,l1WnF_jgjuMgnujU1p776g,,KOSUKE NOODLE,618 W MAIN ST STE B,ALHAMBRA,,
2209,Tacos El Rayo 2,,3,4.5,$,Mexican,33.96572,-118.26549,sTNyuik14MsEvBR_qosRHg,,TACOS EL RAYO,8025 AVALON BLVD,LOS ANGELES,,
2210,Crazy Fish - Grill & Market,,379,4.5,$$,"Seafood, Seafood Markets",33.7636859,-118.3111974,2GLF10ltf1JandirZlkROQ,,CRAZY FISH GRILL AND MARKET,28158 S WESTERN AVE,SAN PEDRO,,
2211,The Rookery Alehouse and Grill,,437,4,$$,"Gastropubs, American (New), Burgers",34.05807,-117.75092,5xAQsl-IGoIqoVuhfBirNw,,THE ROOKERY,171 W 2ND ST,POMONA,,
2212,,,,,,,,,,,PFD CAFE@TORRANCE,1 E REGENT ST STE 205,INGLEWOOD,,
2213,Target,,125,2.5,$$,"Department Stores, Furniture Stores, Electronics",34.06949,-117.977455,09ktfnt30JMmh92_shQ3cA,,TARGET STORES #1033 - STARBUCKS,3100 BALDWIN PARK BLVD,BALDWIN PARK,,
2214,Tofu King,,25,4,,"Chinese, Taiwanese, Fast Food",34.03175,-118.12778,kBn0P_aKP7p5YB36hgP16g,,TOFU KING,2809 VIA CAMPO STE A,MONTEBELLO,,
2215,Ashland Hill,,80,2.5,$$,"Breakfast & Brunch, American (Traditional)",33.94641986,-118.4071982,s7h9uw-X3dNWA3ziXhWWMw,,ASHLAND HILL,700 WORLD WAY # 3158,LOS ANGELES,,
2216,Ralphs,,349,3.5,$$,Grocery,34.150088,-118.439202,qqbrT6HJrzrM0Wkw6rlEPA,,RALPHS #222 - MURRAYS CHEESE,14049 VENTURA BLVD,SHERMAN OAKS,,
2217,,,,,,,,,,,OMG BARGAIN,131 E LOMITA BLVD,CARSON,,
2218,RUNWAY 24L,,3,4.5,,Bars,33.92872,-118.36156,wzmxXBJ-Sueg0fMc90zGqg,,RUNWAY 24L,11611 INGLEWOOD AVE,HAWTHORNE,,
2219,The Hound Bar,,84,4,$$,Bars,33.95212986,-118.1881902,ponMNhnAGl6Bv9T1wYFDWA,,THE HOUND BAR,4626 FIRESTONE BLVD,SOUTH GATE,,
2220,MV Grab & Go,,115,4,$$,"American (New), Breakfast & Brunch, Tacos",34.0042527,-118.4319161,c88uO_mkHYE5igUYOkuqzA,,THE MV GRAB AND GO,12226 VENICE BLVD,LOS ANGELES,,
2221,Raspados Carreños,,2,1,,"Desserts, Juice Bars & Smoothies, Shaved Ice",34.58021817,-118.123804,AVbtPnk6wopkFIk52_z5rQ,,RASPADOS CARRENO'S,325 E PALMDALE BLVD,PALMDALE,,
2222,Pho Viet,,441,4,$,Vietnamese,34.4162899,-118.46266,BqOvv21C_rhshSk7EwqH5g,,PHO VIET 1,18741 SOLEDAD CANYON RD,SANTA CLARITA,,
2223,Joey's Tacos,,123,4.5,$,Tacos,34.20178119,-118.5365846,n0ImmQ9RjWulUYtvGeyzaw,,JOEY'S TACOS,7215 RESEDA BLVD,RESEDA,,
2224,Round Table Pizza,,162,3.5,$$,"Pizza, Buffets",34.035973,-117.912398,nLz-nw7KzrUw2oCm3vjedQ,,ROUND TABLE PIZZA,2270 S AZUSA AVE # D,WEST COVINA,,
2225,Clayton's Public House,,299,4,$$,"Cocktail Bars, Gastropubs, Pubs",34.04676,-118.25099,tNIcUeVgXZk2jvpPTMhV2w,,CLAYTON'S PUBLIC HOUSE,541 S SPRING ST STE 134,LOS ANGELES,,
2226,,,,,,,,,,,"LAFC -02.22.01, 02.22.02, 02.23.02 /  CREST PIZZA & NACHOS",3939 S FIGUEROA ST,LOS ANGELES,,
2227,P.F. Chang's,,150,3,$$,"Chinese, Bars, Sushi Bars",33.9463626,-118.4010845,ReLswetP3TSBr8O79Mrp9A,,PF CHANG'S,380 WORLD WAY # T71,LOS ANGELES,,
2228,Los Tostones,,6,3.5,,Cuban,33.9815699,-118.2184518,XPpCxTL4kvPWjdlqvBLynA,,LOS TOSTONES RESTUARANT,2881 E GAGE AVE,HUNTINGTON PARK,,
2229,Mi Ranchito Veracruz,,757,4.5,$,"Mexican, Breakfast & Brunch",34.209078,-118.424459,I2Y6ajDqATnACo6L9pRbbQ,,MI RANCHITO VERACRUZ,13363 SATICOY ST STE 102,NORTH HOLLYWOOD,,
2230,Lynwood Farmers Market,,9,3,$,Meat Shops,33.910854,-118.192237,ZK_JmEsLv_Sj7JdsFZ9tiw,,LYNWOOD FARMERS MEAT MARKET LLC,12301 ATLANTIC AVE,LYNWOOD,,
2231,Pho Season,,369,4,$$,Vietnamese,34.21601,-118.22559,bCyH6NLDFKQu9JycC-Qkrw,,PHO SEASON,2222 FOOTHILL BLVD STE B,LA CANADA FLINTRIDGE,,
2232,,,,,,,,,,,MAMA HONG'S,16255 VENTURA BLVD # 130,ENCINO,,
2233,Champ's Deli Restaurant,,63,3.5,$,Delis,33.80352,-118.15414,nxpUzlFwlfOv7qaXekQO4g,,CHAMPS DELI RESTAURANT,3200 E WILLOW ST,SIGNAL HILL,,
2234,Beverly Hills Mercantile Liquor,,9,5,,"Beer, Wine & Spirits, Mexican, Sandwiches",34.067722,-118.383573,1C0_gquqwITOx_j9DRVTJg,,BEVERLY HILLS MERCANTILE & LIQUOR,130 N ROBERTSON BLVD,BEVERLY HILLS,,
2235,Target,,118,3,$$,"Department Stores, Furniture Stores, Electronics",34.06264,-118.286131,06K0xZDgJkTw_Jx4OoCENA,,TARGET T-3216 - STARBUCKS,620 S VIRGIL AVE # 100,LOS ANGELES,,
2236,,,,,,,,,,,CHEF. N,22820 S WESTERN AVE,TORRANCE,,
2237,The Poke Co & Wings,,261,4,$$,"Poke, Chicken Wings, Bubble Tea",33.9904719,-117.9260887,4-rN27Ac1o9qgHiF1QDnBg,,THE POKE CO & WINGS,17422 COLIMA RD,ROWLAND HEIGHTS,,
2238,Ventana Coffee,,221,5,$,"Coffee & Tea, Desserts, Sandwiches",34.0912536,-117.9079949,YegERWrkgQslvznEbOozwA,,VENTANA COFFEE,589 N AZUSA AVE,COVINA,,
2239,Wingstop,,64,2.5,,Chicken Wings,33.99858985,-118.4287642,xe3JIkyCLO-U5piKzXkAHw,,WINGSTOP,4040 S CENTINELA AVE,LOS ANGELES,,
2240,Pavilions,,66,3,$$,"Grocery, Pharmacy",33.7754321,-118.378006,jzQhxWJQhcU0-ZfFLFD0mQ,,PAVILIONS #2233 - BAKERY,7 PENINSULA CTR,ROLLING HILLS ESTATES,,
2241,One Cafe,,37,2.5,$,"American (New), Coffee & Tea",34.061621,-118.293358,16kFoA7--IrRfFWroJWlNw,,ONE CAFE,3250 WILSHIRE BLVD # 101A,LOS ANGELES,,
2242,Superior Donuts,,78,4,$,Donuts,33.9043546,-118.1426729,T0_8r6jLhMhdXL8PdI1cLw,,SUPERIOR DONUTS,13532 LAKEWOOD BLVD,BELLFLOWER,,
2243,Blue Dragon,,3,5,,Juice Bars & Smoothies,33.97561,-118.03905,amo6JAHpTLAh0FE0VkeMjg,,BLUE DRAGON MINI MARKET,12819 PENN ST,WHITTIER,,
2244,,,,,,,,,,,"NAPHTHA, INC",2616 N GLENOAKS BLVD,BURBANK,,
2245,Shanghailander Palace,,103,3.5,$$,Shanghainese,34.12268331,-118.0548996,F5GeBhnsjLkxjKUxzekq3w,,SHANGHAILANDER PALACE,1440 S BALDWIN AVE,ARCADIA,,
2246,Great Wall Supermarket,,52,3,$$,International Grocery,34.06737328,-118.1347561,DHr6yDUrF_9iIDdWEoY2Pg,,GREAT WALL SUPERMARKET - MEAT,421 N ATLANTIC BLVD,MONTEREY PARK,,
2247,Magic Wok Chinese Restaurant,,182,3.5,$$,"Chinese, Seafood",34.198977,-118.2295235,sp5K4imZvcgRN1AsQWur2A,,MAGIC WOK,3313 N VERDUGO RD,GLENDALE,,
2248,Noree Thai on Beverly,,139,4,$$,Thai,34.0762749,-118.3570833,hnpfh5A9vOokrCACPzPTPg,,NOREE THAI ON BEVERLY,7669 BEVERLY BLVD,LOS ANGELES,,
2249,Century Car Wash,,98,2.5,,"Car Wash, Auto Detailing",33.94515,-118.35968,xp_TQEL_P8pVFyUSVJagzg,,EXPRESS CENTURY CAR WASH,4700 W CENTURY BLVD,INGLEWOOD,,
2250,Blaze Pizza,,103,3,$$,"Salad, Fast Food, Pizza",34.19116979,-118.3293858,H-DXxAFBLZ8pkFwg6VThvw,,BLAZE PIZZA # 1303,1723 N VICTORY PL,BURBANK,,
2251,The Dudes' Brewing,,119,4,$$,Breweries,34.01349306,-118.4941724,0mzwnOOhEaD0RqZDH_dIWg,,DUDES' BREWING COMPANY,395 SANTA MONICA PL STE 304,SANTA MONICA,,
2252,,,,,,,,,,,MEZZANINE BAR,939 S FIGUEROA ST,LOS ANGELES,,
2253,Churros Pier Bakery,,110,4.5,$,Bakeries,33.839057,-118.390782,7BEUXBx_ZZHNIyXu3RWrYA,,PIER BAKERY INC,100 FISHERMANS WHARF # M,REDONDO BEACH,,
2254,,,,,,,,,,,YOGURT FACTORY GRAND,317 S BROADWAY B-3,LOS ANGELES,,
2255,Tango,,12,5,,"Argentine, Halal, Italian",34.22696,-118.45232,9knJtrc-OnBJDn_LQYvBSw,,TANGO RESTAURANT,14650 PARTHENIA ST,PANORAMA CITY,,
2256,Rosti Tuscan Kitchen,,397,4,$$,"Italian, Gluten-Free, Pizza",34.15670513,-118.6432371,VMVL5dmoghyUcIKpla1pEg,,CALABASAS ROSTI TUSCAN KITCHEN,23663 CALABASAS RD,CALABASAS,,
2257,El Taco Loco,,130,3.5,$,"Mexican, Breakfast & Brunch",34.169168,-118.395993,YRfqjJRyzi0Prv9O6aQHig,,EL TACO LOCO MEXICAN RESTAURANT,5424 LAUREL CANYON BLVD,VALLEY VILLAGE,,
2258,,,,,,,,,,,GEMSCO WHOLESALE,2812 E CESAR E CHAVEZ AVE,LOS ANGELES,,
2259,Tanawin Thai Bistro,,187,4,$$,Thai,33.7621475,-118.3116514,y0jtNLDCRSfvzjfc3nYpWg,,TANAWIN THAI BISTRO,28368 S WESTERN AVE,RANCHO PALOS VERDES,,
2260,Casa Nueva Restaurant & Hookah Lounge,,33,4,$$$,"Venues & Event Spaces, Mediterranean, Hookah Bars",34.21959217,-118.6459147,O111djCBzh52u1wCPUZdHA,,CASA NUEVA,23759 ROSCOE BLVD,WEST HILLS,,
2261,,,,,,,,,,,WESTERN REFINING RETAIL LLC STORE #63071,14360 FRANCISQUITO AVE,LA PUENTE,,
2262,CVS Pharmacy,,14,3,,"Drugstores, Pharmacy, Convenience Stores",34.039325,-118.284359,Y7Pc5Gen3A8dwZo6pKpKmA,,CVS  PHARMACY #10663,1919 S HOOVER ST,LOS ANGELES,,
2263,N2 Lab,,38,4,$,"Ice Cream & Frozen Yogurt, Shaved Snow",34.01905066,-118.1511413,Jxd2qY6sNC42wlNpsFuHog,,N2 LAB ICE CREAM,5530 WHITTIER BLVD,COMMERCE,,
2264,,,,,,,,,,,LA TIMES,500 WORLD WAY,LOS ANGELES,,
2265,,,,,,,,,vtK8-BFDUBRqNlTDKkRiKg,,SHAYAN EXPRESS,945 S WALL ST # 6,LOS ANGELES,,
2266,Highly Likely,,317,3.5,$$,"Coffee & Tea, Breakfast & Brunch, Bars",34.02539508,-118.3433254,rpWdiTM-i4i3a3otIxoJnw,,HIGHLY LIKELY,4310 W JEFFERSON BLVD,LOS ANGELES,,
2267,,,,,,,,,,,FENGWEI KEBAB,133 W GARVEY AVE STE C,MONTEREY PARK,,
2268,La Bufadora Bar,,3,4.5,$,Bars,34.0360018,-118.1928286,EgNYo5ztCsR-giF2zPPuMA,,LA BUFADORA BAR,3470 E 1ST ST,LOS ANGELES,,
2269,Pizza Loca,,40,2.5,$,"Pizza, Fast Food, Italian",34.2087288,-118.3700104,xQ0U1ZaPCjghyywKC6jFiA,,PIZZA DE CAL #87,7608 VINELAND AVE,SUN VALLEY,,
2270,,,,,,,,,Qv7oth-xB7W6RCCxYRSWyQ,,WALNUT MARKET,7650 S WALNUT DR,LOS ANGELES,,
2271,A Song of Rice & Fire,,39,4.5,$,Chinese,34.0905046,-118.0132811,4tF4PiTjgxuMZB4XOXmCpQ,,A SONG OF RICE & FIRE,11629 LOWER AZUSA RD STE B,EL MONTE,,
2272,,,,,,,,,,,FIESTA MEXICANA EL PAISANO,1075 N WESTERN DR UNIT 105,LOS ANGELES,,
2273,Tea Elle C Garden Cafe,,493,3.5,$$,"Tea Rooms, Sandwiches, Wraps",34.4177707,-118.5426121,QlJfGuhnXU6PtGDUpgdXig,,THE TEA GARDENS,26111 BOUQUET CANYON RD # A6/A7,SANTA CLARITA,,
2274,,,,,,,,,,,HUGHES RESEARCH LAB,3011 MALIBU CANYON RD,MALIBU,,
2275,Bison Burger,,67,4,$$,"Food Trucks, Burgers, Sandwiches",34.0236705,-118.2180793,ZJyrm7HkU0_F9W_DfqnRbA,,BISON BURGER,2765 E OLYMPIC BLVD,LOS ANGELES,,
2276,Whole Foods Market,,226,3.5,$$,"Grocery, Health Markets",34.1544,-118.33714,BewcFPHzcSWX-cT7Vba5cg,,WHOLE FOODS MARKET - BAKERY,3401 W OLIVE AVE,BURBANK,,
2277,,,,,,,,,,,SQUEEZE ME,1245 SAN FERNANDO RD,SAN FERNANDO,,
2278,Wah Fung,,3,1,,Chinese,34.078863,-118.099959,muzP79zA0ZzkWjer2PCFzA,,WAH FUNG 2016 INC.,1629 S DEL MAR AVE,SAN GABRIEL,,
2279,Sushi Story,,19,4,,"Sushi Bars, Japanese",34.145506,-118.254088,H52aGz4FQuesOyGaCK2adA,,SUSHI STORY,120 S BRAND BLVD,GLENDALE,,
2280,,,,,,,,,,,CUPOCORN,24201 VALENCIA BLVD # 3404,VALENCIA,,
2281,Mi Tea,,100,3.5,$,Coffee & Tea,34.0799091,-118.098795,CAdGhMY9lNGhB11sdC83NA,,MI TEA,123 E VALLEY BLVD # 108,SAN GABRIEL,,
2282,Lincoln Kitchen & Tap,,173,4.5,$$,"Burgers, Beer Bar, Gastropubs",34.07329654,-118.2182812,PBaeqy0LElfHXcGz5AmsEQ,,LINCOLN KITCHEN & TAP,2118 N BROADWAY,LOS ANGELES,,
2283,7Fusion,,179,4.5,$$,"Asian Fusion, Hot Pot, Cocktail Bars",34.1502675,-118.4432777,jb7WnujGzZiVkgx1RnrlPg,,7 FUSION,14235 VENTURA BLVD,SHERMAN OAKS,,
2284,KFC,,27,2.5,$,"Chicken Wings, Fast Food, Chicken Shop",34.07386506,-118.2129067,pSxlc9ts2d0Gx7Z_c2Ultw,,KFC BROADWAY,2801 N BROADWAY,LOS ANGELES,,
2285,Beer & Wine Market,,6,4,$,Convenience Stores,34.18874,-118.59365,kcSU0vPgw-9CHOBGi4JGow,,BEER & WINE MARKET,21131 VICTORY BLVD,CANOGA PARK,,
2286,,,,,,,,,,,JAYDEN'S DISCOUNT STORE 99 CENT,1621 E FLORENCE AVE,LOS ANGELES,,
2287,Emma's Coffee,,32,4.5,$$,Coffee & Tea,34.07776,-118.37694,NAJl2Mbdd8zFuDgFsLtOOA,,EMMA'S COFFEE,361 N LA CIENEGA BLVD,LOS ANGELES,,
